Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
5,Adam Prusa,RIP Control,,Lost,0,2,0,Miles Wallio,Elves,
5,Jacob Roberts,Death and Taxes,,Won,2,0,0,Jacob Ohlde,Burn,
5,Peter Smutko,RG Lands,,Won,2,1,0,Eli Tripoli,Manaless Dredge,
5,Karl Spreine,Sneak and Show,,Lost,0,2,0,Michael Wallio,Grixis Delver,
5,Alex Staver,RG Lands,,Drew,1,1,0,Sean Catanese,BUG Vial,
5,Matthew Staver,4c Loam,,Won,2,0,0,Chad Warford,Turbo Depths,
5,Patrick Tierney,ANT,,Won,2,1,0,Garth Brewe,Burn,
5,Eli Tripoli,Manaless Dredge,,Lost,1,2,0,Peter Smutko,RG Lands,
5,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Michael Nixon,BUG Midrange,
5,Michael Wallio,Grixis Delver,,Won,2,0,0,Karl Spreine,Sneak and Show,
5,Miles Wallio,Elves,,Won,2,0,0,Adam Prusa,RIP Control,
5,Chad Warford,Turbo Depths,,Lost,0,2,0,Matthew Staver,4c Loam,
5,Stephen Williams,Mono Blue Control,,Bye,,,,,,
5,Randy Yao,Grixis Delver,,Won,2,0,0,Blake Johnston,Pox,BG
5,Shawn Yu,Aluren,BUG,Won,2,0,0,Conor Jacob,UWR Stoneblade,
6,Tony Bakkala,Sneak and Show,,Lost,0,2,0,Stephen Williams,Mono Blue Control,
6,Brian Bennett,Sneak and Show,,Lost,1,2,0,Michael Wallio,Grixis Delver,
6,Collin Brady,ANT,,Won,2,0,0,Eli Tripoli,Manaless Dredge,
6,Garth Brewe,Burn,,Won,2,0,0,Percy Fang,BUG Delver,
6,Drake Campbell,Grixis Control,,Won,2,1,0,Matthew Hansen,Shardless BUG,
6,Sean Catanese,BUG Vial,,Lost,0,2,0,Brenden Mcbain,Food Chain,
6,Richard Chembars,Grixis Delver,,Lost,1,2,0,Lee Hung Nguyen,Eldrazi,
6,Casey Clingan,UWR Stoneblade,,Lost,0,2,0,William Myers,Sneak and Show,
6,Ryan Coverdale,ANT,,Won,2,1,0,Michael Nixon,BUG Midrange,
6,Ian Davis,Reanimator,BUG,Lost,0,2,0,Jake Mccune,Jund,
6,Jeremy Edwards,BUG Delver,,Lost,1,2,0,Alex Staver,RG Lands,
6,Isaac Espada,Burn,,Won,2,0,0,Scott Ferguson,BUG Midrange,
6,Percy Fang,BUG Delver,,Lost,0,2,0,Garth Brewe,Burn,
6,Scott Ferguson,BUG Midrange,,Lost,0,2,0,Isaac Espada,Burn,
6,Milan Fillipi,BUG Delver,,Lost,0,2,0,Chad Warford,Turbo Depths,
6,Alex Ford,Manaless Dredge,,Lost,0,2,0,Adam Prusa,RIP Control,
6,Daniel Goh,Bant Deathblade,,Won,2,1,0,Conor Jacob,UWR Stoneblade,
6,Matthew Hansen,Shardless BUG,,Lost,1,2,0,Drake Campbell,Grixis Control,
6,Neil Henly,UWR Stoneblade,,ID,0,0,1,Josh Monks,Death and Taxes,
6,Samuel Hriljac,RIP Control,,Lost,0,2,0,Randy Yao,Grixis Delver,
6,Conor Jacob,UWR Stoneblade,,Lost,1,2,0,Daniel Goh,Bant Deathblade,
6,Brenden Mcbain,Food Chain,,Won,2,0,0,Sean Catanese,BUG Vial,
6,Jake Mccune,Jund,,Won,2,0,0,Ian Davis,Reanimator,BUG
6,Gary Mcneely,Elves,,Lost,1,2,0,Miles Wallio,Elves,
6,Josh Monks,Death and Taxes,,ID,0,0,1,Neil Henly,UWR Stoneblade,
6,William Myers,Sneak and Show,,Won,2,0,0,Casey Clingan,UWR Stoneblade,
6,Richard Neal,Bant Deathblade,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
6,Lee Hung Nguyen,Eldrazi,,Won,2,1,0,Richard Chembars,Grixis Delver,
6,Michael Nixon,BUG Midrange,,Lost,1,2,0,Ryan Coverdale,ANT,
6,Adam Prusa,RIP Control,,Won,2,0,0,Alex Ford,Manaless Dredge,
6,Jacob Roberts,Death and Taxes,,Won,2,1,0,Peter Smutko,RG Lands,
6,Peter Smutko,RG Lands,,Lost,1,2,0,Jacob Roberts,Death and Taxes,
6,Karl Spreine,Sneak and Show,,Lost,1,2,0,Matthew Staver,4c Loam,
6,Alex Staver,RG Lands,,Won,2,1,0,Jeremy Edwards,BUG Delver,
6,Matthew Staver,4c Loam,,Won,2,1,0,Karl Spreine,Sneak and Show,
6,Patrick Tierney,ANT,,Won,2,0,0,Shawn Yu,Aluren,BUG
6,Eli Tripoli,Manaless Dredge,,Lost,0,2,0,Collin Brady,ANT,
6,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Richard Neal,Bant Deathblade,
6,Michael Wallio,Grixis Delver,,Won,2,1,0,Brian Bennett,Sneak and Show,
6,Miles Wallio,Elves,,Won,2,1,0,Gary Mcneely,Elves,
6,Chad Warford,Turbo Depths,,Won,2,0,0,Milan Fillipi,BUG Delver,
6,Stephen Williams,Mono Blue Control,,Won,2,0,0,Tony Bakkala,Sneak and Show,
6,Randy Yao,Grixis Delver,,Won,2,0,0,Samuel Hriljac,RIP Control,
6,Shawn Yu,Aluren,BUG,Lost,0,2,0,Patrick Tierney,ANT,
7,Brian Bennett,Sneak and Show,,Won,2,1,0,Shawn Yu,Aluren,BUG
7,Collin Brady,ANT,,ID,0,0,1,Conor Jacob,UWR Stoneblade,
7,Garth Brewe,Burn,,Won,2,0,0,Scott Ferguson,BUG Midrange,
7,Drake Campbell,Grixis Control,,Drew,1,1,0,Daniel Goh,Bant Deathblade,
7,Richard Chembars,Grixis Delver,,Won,2,0,0,Chad Warford,Turbo Depths,
7,Ryan Coverdale,ANT,,Lost,0,2,0,Jacob Roberts,Death and Taxes,
7,Ian Davis,Reanimator,BUG,Lost,0,2,0,Samuel Hriljac,RIP Control,
7,Jeremy Edwards,BUG Delver,,Lost,1,2,0,Michael Nixon,BUG Midrange,
7,Isaac Espada,Burn,,ID,0,0,1,Kelvin Wallace,Grixis Delver,
7,Scott Ferguson,BUG Midrange,,Lost,0,2,0,Garth Brewe,Burn,
7,Milan Fillipi,BUG Delver,,Lost,0,2,0,Eli Tripoli,Manaless Dredge,
7,Daniel Goh,Bant Deathblade,,Drew,1,1,0,Drake Campbell,Grixis Control,
7,Neil Henly,UWR Stoneblade,,ID,0,0,1,Patrick Tierney,ANT,
7,Samuel Hriljac,RIP Control,,Won,2,0,0,Ian Davis,Reanimator,BUG
7,Conor Jacob,UWR Stoneblade,,ID,0,0,1,Collin Brady,ANT,
7,Brenden Mcbain,Food Chain,,Lost,1,2,0,Michael Wallio,Grixis Delver,
7,Jake Mccune,Jund,,Lost,1,2,0,Randy Yao,Grixis Delver,
7,Gary Mcneely,Elves,,Lost,1,2,0,Alex Staver,RG Lands,
7,Josh Monks,Death and Taxes,,ID,0,0,1,Miles Wallio,Elves,
7,William Myers,Sneak and Show,,Won,2,0,0,Matthew Staver,4c Loam,
7,Lee Hung Nguyen,Eldrazi,,Lost,0,2,0,Adam Prusa,RIP Control,
7,Michael Nixon,BUG Midrange,,Won,2,1,0,Jeremy Edwards,BUG Delver,
7,Adam Prusa,RIP Control,,Won,2,0,0,Lee Hung Nguyen,Eldrazi,
7,Jacob Roberts,Death and Taxes,,Won,2,0,0,Ryan Coverdale,ANT,
7,Alex Staver,RG Lands,,Won,2,1,0,Gary Mcneely,Elves,
7,Matthew Staver,4c Loam,,Lost,0,2,0,William Myers,Sneak and Show,
7,Patrick Tierney,ANT,,ID,0,0,1,Neil Henly,UWR Stoneblade,
7,Eli Tripoli,Manaless Dredge,,Won,2,0,0,Milan Fillipi,BUG Delver,
7,Kelvin Wallace,Grixis Delver,,ID,0,0,1,Isaac Espada,Burn,
7,Michael Wallio,Grixis Delver,,Won,2,1,0,Brenden Mcbain,Food Chain,
7,Miles Wallio,Elves,,ID,0,0,1,Josh Monks,Death and Taxes,
7,Chad Warford,Turbo Depths,,Lost,0,2,0,Richard Chembars,Grixis Delver,
7,Randy Yao,Grixis Delver,,Won,2,1,0,Jake Mccune,Jund,
7,Shawn Yu,Aluren,BUG,Lost,1,2,0,Brian Bennett,Sneak and Show,
Q,Isaac Espada,Burn,,Won,2,1,0,Josh Monks,Death and Taxes,
Q,Neil Henly,UWR Stoneblade,,Won,2,0,0,Kelvin Wallace,Grixis Delver,
Q,Josh Monks,Death and Taxes,,Lost,1,2,0,Isaac Espada,Burn,
Q,Alex Staver,RG Lands,,Won,2,0,0,Michael Wallio,Grixis Delver,
Q,Patrick Tierney,ANT,,Won,2,0,0,Miles Wallio,Elves,
Q,Kelvin Wallace,Grixis Delver,,Lost,0,2,0,Neil Henly,UWR Stoneblade,
Q,Michael Wallio,Grixis Delver,,Lost,0,2,0,Alex Staver,RG Lands,
Q,Miles Wallio,Elves,,Lost,0,2,0,Patrick Tierney,ANT,
S,Isaac Espada,Burn,,Won,2,0,0,Neil Henly,UWR Stoneblade,
S,Neil Henly,UWR Stoneblade,,Lost,0,2,0,Isaac Espada,Burn,
S,Alex Staver,RG Lands,,Won,2,1,0,Patrick Tierney,ANT,
S,Patrick Tierney,ANT,,Lost,1,2,0,Alex Staver,RG Lands,
F,Isaac Espada,Burn,,Lost,1,2,0,Alex Staver,RG Lands,
F,Alex Staver,RG Lands,,Won,2,1,0,Isaac Espada,Burn,
