Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
6,Jon Barber,Food Chain,,Won,2,0,0,Kory Jamison,Miracles,
6,Jack Bjorge,Merfolk,,ID,0,0,1,Steven Shaw,Infect,
6,Daniel Brittain,Grixis Delver,,Won,2,0,0,Willy Donaldson,RG Lands,
6,Ben Broadstone,Grixis Delver,,ID,0,0,1,Jordan Short,Esper Deathblade,
6,Willy Donaldson,RG Lands,,Lost,0,2,0,Daniel Brittain,Grixis Delver,
6,Thomas Dowd,Tin Fins,,Won,2,0,0,Tim Wilder,Sneak and Show,
6,Jeremy Edwards,Enchantress,GW,Won,2,0,0,Karl Spreine,Grixis Delver,
6,Percy Fang,BUG Delver,,Lost,1,2,0,James Johnson,RUG Delver,
6,Kris Ferderer,Enchantress,GW,Lost,1,2,0,Tavis Levchak,Goblins,
6,Scott Ferguson,Reanimator,,Lost,0,2,0,Matthew Hansen,Miracles,
6,Arjun Garg,Shardless BUG,,Won,2,1,0,David Gonzalez,Dredge,
6,David Gonzalez,Dredge,,Lost,1,2,0,Arjun Garg,Shardless BUG,
6,Matthew Hansen,Miracles,,Won,2,0,0,Scott Ferguson,Reanimator,
6,Donald Hawkins,Grixis Delver,,Lost,0,2,0,Rolf Ludviksen,Burn,
6,Sean Hoelscher,RG Lands,,Won,2,0,0,Thilo Strauss,Miracles,
6,Kory Jamison,Miracles,,Lost,0,2,0,Jon Barber,Food Chain,
6,James Johnson,RUG Delver,,Won,2,1,0,Percy Fang,BUG Delver,
6,Tavis Levchak,Goblins,,Won,2,1,0,Kris Ferderer,Enchantress,GW
6,Rolf Ludviksen,Burn,,Won,2,0,0,Donald Hawkins,Grixis Delver,
6,Kevin Maurin,Bird Tribal,,Bye,,,,,,
6,Rudy Maynard,4c Loam,,Lost,0,2,0,Adam Prusa,Miracles,
6,Greg Mitchell,Tin Fins,,Drew,1,1,0,Allion Salvador,Miracles,
6,Adam Prusa,Miracles,,Won,2,0,0,Rudy Maynard,4c Loam,
6,Benjamin Ricahrds,Shardless BUG,,Lost,0,2,0,Edwin Warner,Eldrazi,Colorless
6,Allion Salvador,Miracles,,Drew,1,1,0,Greg Mitchell,Tin Fins,
6,Steven Shaw,Infect,,ID,0,0,1,Jack Bjorge,Merfolk,
6,Jordan Short,Esper Deathblade,,ID,0,0,1,Ben Broadstone,Grixis Delver,
6,Karl Spreine,Grixis Delver,,Lost,0,2,0,Jeremy Edwards,Enchantress,GW
6,Jeff St.clair,MUD,12-Post,ID,0,0,1,Shawn Yu,Miracles,
6,Thilo Strauss,Miracles,,Lost,0,2,0,Sean Hoelscher,RG Lands,
6,Edwin Warner,Eldrazi,Colorless,Won,2,0,0,Benjamin Ricahrds,Shardless BUG,
