Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
6,Patrik Law,Grixis Delver,,Won,2,1,0,Zac Forshee,ANT,
6,Tom Lynch,ANT,,Lost,1,2,0,Christopher Fornace,Nic Fit,BUG
6,Brenden Mcbain,Grixis Delver,,Lost,0,2,0,Charles Wong,Elves,
6,Greg Mitchell,ANT,,Lost,1,2,0,James Johnson,RUG Delver,
6,John Nitz,Hypergenesis,,Lost,1,2,0,Adam Prusa,Miracles,
6,Andrew Park,Sneak and Show,,Won,2,0,0,Max Gardner,Sneak and Show,
6,Adam Prusa,Miracles,,Won,2,1,0,John Nitz,Hypergenesis,
6,Jordan Renke,ANT,,Lost,0,2,0,Randy Buehler,ANT,
6,Allion Salvador,Miracles,,Lost,1,2,0,Jon Barber,ANT,
6,Graeme Stocker,RUG Delver,,Won,2,1,0,Aaron Tumy,Goblins,
6,Seth Stuve,Maverick,,Lost,0,2,0,Rob Hunsaker,Burn,
6,Brent Traut,Goblins,,Won,2,1,0,Ian Davis,Reanimator,
6,Aaron Tumy,Goblins,,Lost,1,2,0,Graeme Stocker,RUG Delver,
6,James Wade,Deathblade,,Won,2,1,0,Neil Henly,Deathblade,
6,Charles Wong,Elves,,Won,2,0,0,Brenden Mcbain,Grixis Delver,
6,Shawn Yu,ANT,,Lost,1,2,1,Drake Campell,Grixis Pyromancer,
7,Tony Bakkala,Burn,,Lost,0,2,0,Christopher Fornace,Nic Fit,BUG
7,Jon Barber,ANT,,ID,0,0,1,Charles Wong,Elves,
7,Randy Buehler,ANT,,Won,2,0,0,Drake Campell,Grixis Pyromancer,
7,Solomon Burgess,Grixis Pyromancer,,ID,0,0,1,James Johnson,RUG Delver,
7,Drake Campell,Grixis Pyromancer,,Lost,0,2,0,Randy Buehler,ANT,
7,Axel Cobb,Tin Fins,,Won,2,1,0,Jordan Renke,ANT,
7,Peter Cottell,4c Loam,,ID,0,0,1,Brent Traut,Goblins,
7,Ian Davis,Reanimator,,Won,2,1,0,James Wade,Deathblade,
7,Scott Ferguson,Shardless BUG,,Lost,0,2,0,Shawn Yu,ANT,
7,Christopher Fornace,Nic Fit,BUG,Won,2,0,0,Tony Bakkala,Burn,
7,Jesse Hampton,Miracles,,Lost,1,2,0,Rob Hunsaker,Burn,
7,Daniel Herrera,Burn,Vise,Won,2,0,0,Aaron Tumy,Goblins,
7,Rob Hunsaker,Burn,,Won,2,1,0,Jesse Hampton,Miracles,
7,James Johnson,RUG Delver,,ID,0,0,1,Solomon Burgess,Grixis Pyromancer,
7,Patrik Law,Grixis Delver,,Lost,0,2,0,Allion Salvador,Miracles,
7,Brenden Mcbain,Grixis Delver,,Won,2,0,0,Greg Mitchell,ANT,
7,Greg Mitchell,ANT,,Lost,0,2,0,Brenden Mcbain,Grixis Delver,
7,John Nitz,Hypergenesis,,Won,2,0,0,Seth Stuve,Maverick,
7,Andrew Park,Sneak and Show,,Won,2,1,0,Adam Prusa,Miracles,
7,Adam Prusa,Miracles,,Lost,1,2,0,Andrew Park,Sneak and Show,
7,Jordan Renke,ANT,,Lost,1,2,0,Axel Cobb,Tin Fins,
7,Allion Salvador,Miracles,,Won,2,0,0,Patrik Law,Grixis Delver,
7,Seth Stuve,Maverick,,Lost,0,2,0,John Nitz,Hypergenesis,
7,Brent Traut,Goblins,,ID,0,0,1,Peter Cottell,4c Loam,
7,Aaron Tumy,Goblins,,Lost,0,2,0,Daniel Herrera,Burn,Vise
7,James Wade,Deathblade,,Lost,1,2,0,Ian Davis,Reanimator,
7,Charles Wong,Elves,,ID,0,0,1,Jon Barber,ANT,
7,Shawn Yu,ANT,,Won,2,0,0,Scott Ferguson,Shardless BUG,
Q,Jon Barber,ANT,,Lost,1,2,0,Rob Hunsaker,Burn,
Q,Solomon Burgess,Grixis Pyromancer,,Won,2,1,0,Brent Traut,Goblins,
Q,Peter Cottell,4c Loam,,Won,2,1,0,James Johnson,RUG Delver,
Q,Rob Hunsaker,Burn,,Won,2,1,0,Jon Barber,ANT,
Q,James Johnson,RUG Delver,,Lost,1,2,0,Peter Cottell,4c Loam,
Q,Allion Salvador,Miracles,,Won,2,1,0,Charles Wong,Elves,
Q,Brent Traut,Goblins,,Lost,1,2,0,Solomon Burgess,Grixis Pyromancer,
Q,Charles Wong,Elves,,Lost,1,2,0,Allion Salvador,Miracles,
S,Solomon Burgess,Grixis Pyromancer,,Won,2,0,0,Peter Cottell,4c Loam,
S,Peter Cottell,4c Loam,,Lost,0,2,0,Solomon Burgess,Grixis Pyromancer,
S,Rob Hunsaker,Burn,,Lost,1,2,0,Allion Salvador,Miracles,
S,Allion Salvador,Miracles,,Won,2,1,0,Rob Hunsaker,Burn,
F,Solomon Burgess,Grixis Pyromancer,,Lost,1,2,0,Allion Salvador,Miracles,
F,Allion Salvador,Miracles,,Won,2,1,0,Solomon Burgess,Grixis Pyromancer,
