Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
6,Leighton Haglund,Storm,,Won,2,1,0,Joseph Christensen,Eldrazi,
6,Yang He,Merfolk,,Drew,0,0,1,Brian Bennett,Sneak & Show,
6,Kai Hicks,Grixis Control,,Lost,1,2,0,Dan Mortensen,UR TITI,
6,Samuel Hriljac,Miracles,,Won,2,0,0,Christopher Fornace,Czech Pile,God
6,James Johnson,Storm,Entomb,Lost,1,2,0,Brenden Mcbain,Lands,
6,Max Kahn,Mono W Eldrazi,,Won,2,0,0,Daniel Smith,Death & Taxes,
6,Tom Lynch,Bant Solemnity,,Won,2,0,0,Barbara Mccann,Merfolk,
6,Ed Mancebo,Infect,,Lost,0,2,0,Michael Tessier,Red Moon Rising,
6,Brenden Mcbain,Lands,,Won,2,1,0,James Johnson,Storm,Entomb
6,Barbara Mccann,Merfolk,,Lost,0,2,0,Tom Lynch,Bant Solemnity,
6,Jake Mccune,Jund,Rabblemaster,Lost,0,2,0,Isaac Espada,Burn,
6,Raul Mendoza,Reanimator,RB,Lost,0,2,0,Mark Sloane Ebbay,Death & Taxes,
6,Greg Mitchell,Czech Pile,,Won,2,1,0,Kelvin Wallace,Czech Pile,
6,Dan Mortensen,UR TITI,,Won,2,1,0,Kai Hicks,Grixis Control,
6,Tristan O'Loughlin,Sneak & Show,,Won,2,1,0,Dylan Petter,Miracles,
6,Dylan Petter,Miracles,,Lost,1,2,0,Tristan O'Loughlin,Sneak & Show,
6,Nick Ragazzo,Elves,,Won,2,0,0,Michael Wallio,Burn,
6,Andrew Reiman,Temur Delver,,Won,2,0,0,Leo Zoeckler,Aggro Loam,
6,Paul Riordan,Sultai Delver,,Drew,1,1,0,Jeremy Thrasher,Aggro Loam,
6,Jose Ruiz,Storm,TES,Won,2,1,0,Ross Ebbay,Mono W Eldrazi,
6,David Scott,Burn,,Lost,0,2,0,Robert Starke,Grixis Delver,
6,Daniel Smith,Death & Taxes,,Lost,0,2,0,Max Kahn,Mono W Eldrazi,
6,Robert Starke,Grixis Delver,,Won,2,0,0,David Scott,Burn,
6,Andy Stowell,Turbo Depths,,Won,2,1,0,Milan Fillipi,Sultai Delver,
6,Michael Tessier,Red Moon Rising,,Won,2,0,0,Ed Mancebo,Infect,
6,Jeremy Thrasher,Aggro Loam,,Drew,1,1,0,Paul Riordan,Sultai Delver,
6,Kelvin Wallace,Czech Pile,,Lost,1,2,0,Greg Mitchell,Czech Pile,
6,Michael Wallio,Burn,,Lost,0,2,0,Nick Ragazzo,Elves,
6,Miles Wallio,Elves,,Lost,1,2,0,Jeremy Edwards,Burn,
6,Chad Warford,Turbo Depths,,Won,2,0,0,Tim Wilder,Czech Pile,
6,Christopher Wessel,Czech Pile,,Lost,0,2,0,Evan Whitfield,Death & Taxes,
6,Evan Whitfield,Death & Taxes,,Won,2,0,0,Christopher Wessel,Czech Pile,
6,Tim Wilder,Czech Pile,,Lost,0,2,0,Chad Warford,Turbo Depths,
6,Randy Yao,Elves,,Lost,0,2,0,Thomas Dowd,Burn,
6,Leo Zoeckler,Aggro Loam,,Lost,0,2,0,Andrew Reiman,Temur Delver,
7,Brian Bennett,Sneak & Show,,Drew,0,0,1,Brenden Mcbain,Lands,
7,Joseph Christensen,Eldrazi,,Won,2,1,0,Miles Wallio,Elves,
7,Thomas Dowd,Burn,,Drew,0,0,1,Yang He,Merfolk,
7,Mark Sloane Ebbay,Death & Taxes,,Won,2,1,0,Tom Lynch,Bant Solemnity,
7,Ross Ebbay,Mono W Eldrazi,,Won,2,0,0,Jake Mccune,Jund,Rabblemaster
7,Jeremy Edwards,Burn,,Drew,0,0,1,Andy Stowell,Turbo Depths,
7,Isaac Espada,Burn,,Won,2,1,0,Chad Warford,Turbo Depths,
7,Christopher Fornace,Czech Pile,God,Drew,1,1,0,Evan Whitfield,Death & Taxes,
7,Yang He,Merfolk,,Drew,0,0,1,Thomas Dowd,Burn,
7,Kai Hicks,Grixis Control,,Drew,1,1,0,Kelvin Wallace,Czech Pile,
7,James Johnson,Storm,Entomb,Won,2,1,0,Nick Ragazzo,Elves,
7,Max Kahn,Mono W Eldrazi,,Drew,0,0,1,Michael Tessier,Red Moon Rising,
7,Tom Lynch,Bant Solemnity,,Lost,1,2,0,Mark Sloane Ebbay,Death & Taxes,
7,Ed Mancebo,Infect,,Won,2,0,0,Daniel Smith,Death & Taxes,
7,Brenden Mcbain,Lands,,Drew,0,0,1,Brian Bennett,Sneak & Show,
7,Barbara Mccann,Merfolk,,Bye,,,,,,
7,Jake Mccune,Jund,Rabblemaster,Lost,0,2,0,Ross Ebbay,Mono W Eldrazi,
7,Greg Mitchell,Czech Pile,,Lost,1,2,0,Leo Zoeckler,Aggro Loam,
7,Dan Mortensen,UR TITI,,Drew,1,1,0,Andrew Reiman,Temur Delver,
7,Nick Ragazzo,Elves,,Lost,1,2,0,James Johnson,Storm,Entomb
7,Andrew Reiman,Temur Delver,,Drew,1,1,0,Dan Mortensen,UR TITI,
7,Paul Riordan,Sultai Delver,,Lost,1,2,0,Randy Yao,Elves,
7,Jose Ruiz,Storm,TES,Lost,1,2,0,Robert Starke,Grixis Delver,
7,Daniel Smith,Death & Taxes,,Lost,0,2,0,Ed Mancebo,Infect,
7,Robert Starke,Grixis Delver,,Won,2,1,0,Jose Ruiz,Storm,TES
7,Andy Stowell,Turbo Depths,,Drew,0,0,1,Jeremy Edwards,Burn,
7,Michael Tessier,Red Moon Rising,,Drew,0,0,1,Max Kahn,Mono W Eldrazi,
7,Kelvin Wallace,Czech Pile,,Drew,1,1,0,Kai Hicks,Grixis Control,
7,Michael Wallio,Burn,,Lost,0,2,0,Tim Wilder,Czech Pile,
7,Miles Wallio,Elves,,Lost,1,2,0,Joseph Christensen,Eldrazi,
7,Chad Warford,Turbo Depths,,Lost,1,2,0,Isaac Espada,Burn,
7,Evan Whitfield,Death & Taxes,,Drew,1,1,0,Christopher Fornace,Czech Pile,God
7,Tim Wilder,Czech Pile,,Won,2,0,0,Michael Wallio,Burn,
7,Randy Yao,Elves,,Won,2,1,0,Paul Riordan,Sultai Delver,
7,Leo Zoeckler,Aggro Loam,,Won,2,1,0,Greg Mitchell,Czech Pile,
Q,Brian Bennett,Sneak & Show,,Lost,0,2,0,James Johnson,Storm,Entomb
Q,Thomas Dowd,Burn,,Lost,0,2,0,Michael Tessier,Red Moon Rising,
Q,Yang He,Merfolk,,Won,2,0,0,Andrew Reiman,Temur Delver,
Q,James Johnson,Storm,Entomb,Won,2,0,0,Brian Bennett,Sneak & Show,
Q,Max Kahn,Mono W Eldrazi,,Won,2,1,0,Brenden Mcbain,Lands,
Q,Brenden Mcbain,Lands,,Lost,1,2,0,Max Kahn,Mono W Eldrazi,
Q,Andrew Reiman,Temur Delver,,Lost,0,2,0,Yang He,Merfolk,
Q,Michael Tessier,Red Moon Rising,,Won,2,0,0,Thomas Dowd,Burn,
S,Yang He,Merfolk,,Lost,1,2,0,Max Kahn,Mono W Eldrazi,
S,James Johnson,Storm,Entomb,Lost,0,2,0,Michael Tessier,Red Moon Rising,
S,Max Kahn,Mono W Eldrazi,,Won,2,1,0,Yang He,Merfolk,
S,Michael Tessier,Red Moon Rising,,Won,2,0,0,James Johnson,Storm,Entomb
F,Max Kahn,Mono W Eldrazi,,Lost,1,2,0,Michael Tessier,Red Moon Rising,
F,Michael Tessier,Red Moon Rising,,Won,2,1,0,Max Kahn,Mono W Eldrazi,
