Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
6,Vikram Kudva,Nic Fit,Junk,Won,2,0,0,Lee Hung Nguyen,Eldrazi Post,
6,Kevin Lavery,Grixis Delver,,Lost,0,2,0,Philip Luecke,Tezzerator,
6,Bill Li,Death & Taxes,,Lost,0,2,0,Tim Wilder,Czech Pile,
6,Philip Luecke,Tezzerator,,Won,2,0,0,Kevin Lavery,Grixis Delver,
6,Tom Lynch,Sneak & Show,,Won,2,0,0,Joshua Bunnell,Dragon Stompy,
6,Brenden Mcbain,Lands,,Won,2,0,0,Justin Hrala,Eldrazi Post,
6,Barbara Mccann,Merfolk,,Won,2,0,0,Drake Campell,Grixis Control,
6,Greg Mitchell,Storm,,Lost,0,2,0,Garth Brewe,Burn,
6,Lee Hung Nguyen,Eldrazi Post,,Lost,0,2,0,Vikram Kudva,Nic Fit,Junk
6,Michael Nixon,Czech Pile,,Won,2,1,0,Jeremy Edwards,Lands,
6,Dylan Petter,Miracles,,Lost,1,2,0,Randy Yao,Elves,
6,Nick Ragazzo,Elves,,Won,2,1,0,Joe Timidaiski,Burn,
6,Matthew Saxon,UR Delver,,Lost,0,2,0,Alonso Cisternas,Jund,Punishing
6,Tristan Taylor,Storm,,Lost,1,2,0,Milan Fillipi,Sultai Delver,
6,Jeremy Thrasher,Aggro Loam,,Lost,0,2,0,Mike Kiesel,Affinity,
6,Joe Timidaiski,Burn,,Lost,1,2,0,Nick Ragazzo,Elves,
6,John Vinella,Humans,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
6,Kelvin Wallace,Grixis Delver,,Won,2,0,0,John Vinella,Humans,
6,Skyler Weinkauf,Dragon Stompy,,Lost,1,2,0,Isaac Espada,Burn,
6,Christopher Wessel,Grixis Delver,,Won,2,1,0,Brian Bennett,Sneak & Show,
6,Tim Wilder,Czech Pile,,Won,2,0,0,Bill Li,Death & Taxes,
6,Randy Yao,Elves,,Won,2,1,0,Dylan Petter,Miracles,
7,Jordan Aisaka,Stoneblade,Jeskai,Drew,0,0,1,Garth Brewe,Burn,
7,Brian Bennett,Sneak & Show,,Won,2,1,0,Joel Brown,Death & Taxes,
7,Paul Bouchey,Dragon Stompy,,Lost,0,2,0,Skyler Weinkauf,Dragon Stompy,
7,Sam Bouchey,Zombardment,,Lost,0,2,0,Randy Yao,Elves,
7,Garth Brewe,Burn,,Drew,0,0,1,Jordan Aisaka,Stoneblade,Jeskai
7,Joel Brown,Death & Taxes,,Lost,1,2,0,Brian Bennett,Sneak & Show,
7,Joshua Bunnell,Dragon Stompy,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
7,Alonso Cisternas,Jund,Punishing,Won,2,1,0,John Vinella,Humans,
7,Anthony Dang,Eldrazi,,Lost,0,2,0,Mike Kiesel,Affinity,
7,Sheldon Dugas-mcclure,Burn,,Lost,0,2,0,Lee Hung Nguyen,Eldrazi Post,
7,Jeremy Edwards,Lands,,Lost,1,2,0,Neil Henly,Stoneblade,Esper
7,Isaac Espada,Burn,,Won,2,0,0,Milan Fillipi,Sultai Delver,
7,Milan Fillipi,Sultai Delver,,Lost,0,2,0,Isaac Espada,Burn,
7,Neil Henly,Stoneblade,Esper,Won,2,1,0,Jeremy Edwards,Lands,
7,Mike Kiesel,Affinity,,Won,2,0,0,Anthony Dang,Eldrazi,
7,Vikram Kudva,Nic Fit,Junk,Lost,1,2,0,Bill Li,Death & Taxes,
7,Bill Li,Death & Taxes,,Won,2,1,0,Vikram Kudva,Nic Fit,Junk
7,Tom Lynch,Sneak & Show,,Drew,0,0,1,Michael Nixon,Czech Pile,
7,Barbara Mccann,Merfolk,,Bye,,,,,,
7,Greg Mitchell,Storm,,Drew,0,0,1,Tim Wilder,Czech Pile,
7,Lee Hung Nguyen,Eldrazi Post,,Won,2,0,0,Sheldon Dugas-mcclure,Burn,
7,Michael Nixon,Czech Pile,,Drew,0,0,1,Tom Lynch,Sneak & Show,
7,Nick Ragazzo,Elves,,Lost,1,2,0,Christopher Wessel,Grixis Delver,
7,John Vinella,Humans,,Lost,1,2,0,Alonso Cisternas,Jund,Punishing
7,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Joshua Bunnell,Dragon Stompy,
7,Skyler Weinkauf,Dragon Stompy,,Won,2,0,0,Paul Bouchey,Dragon Stompy,
7,Christopher Wessel,Grixis Delver,,Won,2,1,0,Nick Ragazzo,Elves,
7,Tim Wilder,Czech Pile,,Drew,0,0,1,Greg Mitchell,Storm,
7,Randy Yao,Elves,,Won,2,0,0,Sam Bouchey,Zombardment,
Q,Jordan Aisaka,Stoneblade,Jeskai,Won,2,1,0,Greg Mitchell,Storm,
Q,Garth Brewe,Burn,,Lost,1,2,0,Mike Kiesel,Affinity,
Q,Mike Kiesel,Affinity,,Won,2,1,0,Garth Brewe,Burn,
Q,Tom Lynch,Sneak & Show,,Won,2,0,0,Tim Wilder,Czech Pile,
Q,Greg Mitchell,Storm,,Lost,1,2,0,Jordan Aisaka,Stoneblade,Jeskai
Q,Michael Nixon,Czech Pile,,Lost,0,2,0,Kelvin Wallace,Grixis Delver,
Q,Kelvin Wallace,Grixis Delver,,Won,2,0,0,Michael Nixon,Czech Pile,
Q,Tim Wilder,Czech Pile,,Lost,0,2,0,Tom Lynch,Sneak & Show,
S,Jordan Aisaka,Stoneblade,Jeskai,Won,2,0,0,Mike Kiesel,Affinity,
S,Mike Kiesel,Affinity,,Lost,0,2,0,Jordan Aisaka,Stoneblade,Jeskai
S,Tom Lynch,Sneak & Show,,Won,2,1,0,Kelvin Wallace,Grixis Delver,
S,Kelvin Wallace,Grixis Delver,,Lost,1,2,0,Tom Lynch,Sneak & Show,
F,Jordan Aisaka,Stoneblade,Jeskai,Won,2,1,0,Tom Lynch,Sneak & Show,
F,Tom Lynch,Sneak & Show,,Lost,1,2,0,Jordan Aisaka,Stoneblade,Jeskai
