Round,Player,Archetype,Sub Archetype,Result,Won,Lost,Drew,Opponent,Archetype,Sub Archetype
5,Luke Westerburg,Omniscience,UB,Won,2,1,0,Nicholas Jacobs,ANT,
5,Timothy Wilder,Shardless BUG,,Won,2,1,0,Josh Monks,Vial Maverick,
5,Kris Williams,Death and Taxes,,Lost,0,2,0,Jarrod Hamerly,Eldrazi,
5,Shawn Yu,Miracles,,Won,2,1,0,Russell Martin,4c Loam,
6,Jordan Aisaka,UWR Stoneblade,,ID,1,1,0,Brenden Mcbain,Painter,RW
6,Daniel Baker,Food Chain,,Won,2,0,0,James Johnson,RUG Delver,
6,Joe Barry,Grixis Delver,,Won,2,1,0,James Helms,4c Loam,
6,Peter Cottell,4c Loam,,Won,2,0,0,Greg Mitchell,Tin Fins,
6,Ian Davis,Reanimator,,Won,2,1,0,Quinn Omori,Infect,
6,Marcel Dizon,Grixis Delver,,Won,2,1,0,David Scott,BUG Delver,
6,Jon Dubois,Slivers,,Lost,0,2,0,Michael Swailes,Miracles,
6,Kris Ferderer,Enchantress,GW,Lost,0,2,0,Karl Spreine,Jund,Punishing
6,Elliot Fisher,Grixis Delver,,Won,2,1,0,Joe Ricci,Affinity,
6,Christopher Fornace,Nic Fit,BUG,Won,2,1,0,Erik Mickel,Maverick,
6,Brad Foster,Burn,,Lost,0,2,0,Shawn Yu,Miracles,
6,Jarrod Hamerly,Eldrazi,,Lost,0,2,0,Scott Masterson,Grixis Delver,
6,James Helms,4c Loam,,Lost,1,2,0,Joe Barry,Grixis Delver,
6,Michael Jennings,Death and Taxes,,Lost,0,2,0,Russell Martin,4c Loam,
6,James Johnson,RUG Delver,,Lost,0,2,0,Daniel Baker,Food Chain,
6,David Korus,Shardless BUG,,Lost,0,2,0,John Nitz,Hypergenesis,
6,Frank Lepore,Eldrazi,,Won,2,1,0,Keaton Lovlyn,Deathblade,
6,Tavis Levchak,Belcher,,Lost,0,2,0,Victrinia Ridgeway,Elves,
6,Keaton Lovlyn,Deathblade,,Lost,1,2,0,Frank Lepore,Eldrazi,
6,Russell Martin,4c Loam,,Won,2,0,0,Michael Jennings,Death and Taxes,
6,Thomas Martin,Shardless BUG,,Won,2,1,0,Chris Wallace,Eldrazi,
6,Scott Masterson,Grixis Delver,,Won,2,0,0,Jarrod Hamerly,Eldrazi,
6,Brenden Mcbain,Painter,RW,ID,1,1,0,Jordan Aisaka,UWR Stoneblade,
6,Luke Mcgrath,Grixis Delver,,Won,2,0,0,Frank Stanley,Tin Fins,
6,Erik Mickel,Maverick,,Lost,1,2,0,Christopher Fornace,Nic Fit,BUG
6,Greg Mitchell,Tin Fins,,Lost,0,2,0,Peter Cottell,4c Loam,
6,Josh Monks,Vial Maverick,,Lost,0,2,0,Luke Westerburg,Omniscience,UB
6,John Nitz,Hypergenesis,,Won,2,0,0,David Korus,Shardless BUG,
6,Quinn Omori,Infect,,Lost,1,2,0,Ian Davis,Reanimator,
6,Joe Ricci,Affinity,,Lost,1,2,0,Elliot Fisher,Grixis Delver,
6,Victrinia Ridgeway,Elves,,Won,2,0,0,Tavis Levchak,Belcher,
6,David Scott,BUG Delver,,Lost,1,2,0,Marcel Dizon,Grixis Delver,
6,Karl Spreine,Jund,Punishing,Won,2,0,0,Kris Ferderer,Enchantress,GW
6,Frank Stanley,Tin Fins,,Lost,0,2,0,Luke Mcgrath,Grixis Delver,
6,Andy Stowell,BUG Delver,,Won,2,1,0,Timothy Wilder,Shardless BUG,
6,Michael Swailes,Miracles,,Won,2,0,0,Jon Dubois,Slivers,
6,Chris Wallace,Eldrazi,,Lost,1,2,0,Thomas Martin,Shardless BUG,
6,Luke Westerburg,Omniscience,UB,Won,2,0,0,Josh Monks,Vial Maverick,
6,Timothy Wilder,Shardless BUG,,Lost,1,2,0,Andy Stowell,BUG Delver,
6,Shawn Yu,Miracles,,Won,2,0,0,Brad Foster,Burn,
7,Jordan Aisaka,UWR Stoneblade,,ID,1,1,0,Luke Mcgrath,Grixis Delver,
7,Daniel Baker,Food Chain,,Won,2,0,0,Luke Westerburg,Omniscience,UB
7,Joe Barry,Grixis Delver,,Won,2,1,0,Erik Mickel,Maverick,
7,Peter Cottell,4c Loam,,ID,0,0,3,Shawn Yu,Miracles,
7,Ian Davis,Reanimator,,Won,2,0,0,Scott Masterson,Grixis Delver,
7,Marcel Dizon,Grixis Delver,,Won,2,1,0,Frank Lepore,Eldrazi,
7,Jon Dubois,Slivers,,Lost,0,2,0,Russell Martin,4c Loam,
7,Elliot Fisher,Grixis Delver,,ID,1,1,0,Andy Stowell,BUG Delver,
7,Christopher Fornace,Nic Fit,BUG,Won,2,1,0,Brad Foster,Burn,
7,Brad Foster,Burn,,Lost,1,2,0,Christopher Fornace,Nic Fit,BUG
7,James Helms,4c Loam,,Won,2,1,0,Chris Wallace,Eldrazi,
7,Frank Lepore,Eldrazi,,Lost,1,2,0,Marcel Dizon,Grixis Delver,
7,Keaton Lovlyn,Deathblade,,Won,2,0,0,John Nitz,Hypergenesis,
7,Russell Martin,4c Loam,,Won,2,0,0,Jon Dubois,Slivers,
7,Scott Masterson,Grixis Delver,,Lost,0,2,0,Ian Davis,Reanimator,
7,Brenden Mcbain,Painter,RW,ID,1,1,0,Michael Swailes,Miracles,
7,Luke Mcgrath,Grixis Delver,,ID,1,1,0,Jordan Aisaka,UWR Stoneblade,
7,Erik Mickel,Maverick,,Lost,1,2,0,Joe Barry,Grixis Delver,
7,Greg Mitchell,Tin Fins,,Won,2,0,0,Frank Stanley,Tin Fins,
7,John Nitz,Hypergenesis,,Lost,0,2,0,Keaton Lovlyn,Deathblade,
7,Quinn Omori,Infect,,Won,2,1,0,Victrinia Ridgeway,Elves,
7,Joe Ricci,Affinity,,Lost,0,2,0,Timothy Wilder,Shardless BUG,
7,Victrinia Ridgeway,Elves,,Lost,1,2,0,Quinn Omori,Infect,
7,David Scott,BUG Delver,,Lost,0,2,0,Karl Spreine,Jund,Punishing
7,Karl Spreine,Jund,Punishing,Won,2,0,0,David Scott,BUG Delver,
7,Frank Stanley,Tin Fins,,Lost,0,2,0,Greg Mitchell,Tin Fins,
7,Andy Stowell,BUG Delver,,ID,1,1,0,Elliot Fisher,Grixis Delver,
7,Michael Swailes,Miracles,,ID,1,1,0,Brenden Mcbain,Painter,RW
7,Chris Wallace,Eldrazi,,Lost,1,2,0,James Helms,4c Loam,
7,Luke Westerburg,Omniscience,UB,Lost,0,2,0,Daniel Baker,Food Chain,
7,Timothy Wilder,Shardless BUG,,Won,2,0,0,Joe Ricci,Affinity,
7,Shawn Yu,Miracles,,ID,0,0,3,Peter Cottell,4c Loam,
Q,Jordan Aisaka,UWR Stoneblade,,Lost,1,2,0,Peter Cottell,4c Loam,
Q,Peter Cottell,4c Loam,,Won,2,1,0,Jordan Aisaka,UWR Stoneblade,
Q,Elliot Fisher,Grixis Delver,,Lost,1,2,0,Brenden Mcbain,Painter,RW
Q,Brenden Mcbain,Painter,RW,Won,2,1,0,Elliot Fisher,Grixis Delver,
Q,Luke Mcgrath,Grixis Delver,,Won,2,1,0,Andy Stowell,BUG Delver,
Q,Andy Stowell,BUG Delver,,Lost,1,2,0,Luke Mcgrath,Grixis Delver,
Q,Michael Swailes,Miracles,,Won,2,0,0,Shawn Yu,Miracles,
Q,Shawn Yu,Miracles,,Lost,0,2,0,Michael Swailes,Miracles,
S,Peter Cottell,4c Loam,,Won,2,1,0,Michael Swailes,Miracles,
S,Brenden Mcbain,Painter,RW,Won,2,1,0,Luke Mcgrath,Grixis Delver,
S,Luke Mcgrath,Grixis Delver,,Lost,1,2,0,Brenden Mcbain,Painter,RW
S,Michael Swailes,Miracles,,Lost,1,2,0,Peter Cottell,4c Loam,
F,Peter Cottell,4c Loam,,Lost,0,2,0,Brenden Mcbain,Painter,RW
F,Brenden Mcbain,Painter,RW,Won,2,0,0,Peter Cottell,4c Loam,
